,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 3184,Unlabeled 3184,Unlabeled 3184,Unlabeled 3185,Unlabeled 3185,Unlabeled 3185,Unlabeled 3186,Unlabeled 3186,Unlabeled 3186,Unlabeled 3187,Unlabeled 3187,Unlabeled 3187,Unlabeled 3188,Unlabeled 3188,Unlabeled 3188,Unlabeled 3189,Unlabeled 3189,Unlabeled 3189,Unlabeled 3258,Unlabeled 3258,Unlabeled 3258,Unlabeled 3264,Unlabeled 3264,Unlabeled 3264,Unlabeled 3266,Unlabeled 3266,Unlabeled 3266,Unlabeled 3268,Unlabeled 3268,Unlabeled 3268,Unlabeled 3269,Unlabeled 3269,Unlabeled 3269,Unlabeled 3270,Unlabeled 3270,Unlabeled 3270
,ID,"6A7F5C26D7A29011F0","6A7F5C26D7A29011F0","6A7F5C26D7A29011F0","1F307F5C26D7A29011F0","1F307F5C26D7A29011F0","1F307F5C26D7A29011F0","1F357F5C26D7A29011F0","1F357F5C26D7A29011F0","1F357F5C26D7A29011F0","1F387F5C26D7A29011F0","1F387F5C26D7A29011F0","1F387F5C26D7A29011F0","1F3A7F5C26D7A29011F0","1F3A7F5C26D7A29011F0","1F3A7F5C26D7A29011F0","1F3B7F5C26D7A29011F0","1F3B7F5C26D7A29011F0","1F3B7F5C26D7A29011F0","1F877F5C26D7A29011F0","1F877F5C26D7A29011F0","1F877F5C26D7A29011F0","1F8D7F5C26D7A29011F0","1F8D7F5C26D7A29011F0","1F8D7F5C26D7A29011F0","1F8F7F5C26D7A29011F0","1F8F7F5C26D7A29011F0","1F8F7F5C26D7A29011F0","1F917F5C26D7A29011F0","1F917F5C26D7A29011F0","1F917F5C26D7A29011F0","1F927F5C26D7A29011F0","1F927F5C26D7A29011F0","1F927F5C26D7A29011F0","1F937F5C26D7A29011F0","1F937F5C26D7A29011F0","1F937F5C26D7A29011F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
82,0.683333,960.818115,-73.332916,5791.480957,-2049.102051,864.520630,-5646.861816,-1654.223389,680.080200,-5539.554199,-1584.318726,690.836304,-5372.460449,,,,,,,,,,,,,,,,,,,,,,,,
83,0.691667,960.833496,-73.334862,5791.472656,-2048.724609,864.544067,-5647.923340,-1653.117676,680.599854,-5538.514160,-1582.396606,691.000671,-5371.402344,,,,,,,,,,,,,,,,,,,,,,,,
84,0.700000,960.748474,-73.410339,5791.312988,-2048.110107,864.530457,-5649.562988,-1652.016113,681.096680,-5537.673340,-1581.000000,691.471558,-5370.394531,,,,,,,,,,,,,,,,,,,,,,,,
85,0.708333,960.825378,-73.353958,5791.466797,-2047.664185,864.384033,-5650.870117,-1650.371460,681.501465,-5536.894043,-1579.960327,691.701538,-5369.230957,,,,,,,,,,,,,,,,,,,,,,,,
86,0.716667,960.759277,-73.378052,5791.323242,-2047.461792,864.287415,-5652.120605,-1648.534790,681.956421,-5536.125000,-1578.962524,692.068115,-5368.246582,,,,,,,,,,,,,,,,,,,,,,,,
87,0.725000,960.815308,-73.337715,5791.478027,-2047.330811,864.022644,-5654.017090,-1646.667480,682.399902,-5535.324707,-1578.024414,692.192627,-5367.243652,,,,,,,,,,,,,,,,,,,,,,,,
88,0.733333,960.819519,-73.336136,5791.481934,-2046.925781,863.251892,-5655.644043,-1644.717896,682.828308,-5534.571289,-1577.665527,692.362061,-5365.834961,,,,,,,,,,,,,,,,,,,,,,,,
89,0.741667,960.817200,-73.346375,5791.486328,-2046.577271,862.832703,-5657.497559,-1642.548218,682.961914,-5533.768555,-1576.460327,692.580811,-5364.527344,,,,,,,,,,,,,,,,,,,,,,,,
90,0.750000,960.803406,-73.344940,5791.496094,-2046.155640,862.346130,-5659.127930,-1640.447144,683.053650,-5533.142578,-1575.961548,692.649414,-5363.546875,,,,,,,,,,,,,,,,,,,,,,,,
91,0.758333,960.829407,-73.341797,5791.480469,-2046.296631,861.698425,-5660.677246,-1638.365479,682.783325,-5532.606445,-1575.577148,692.627930,-5362.626465,,,,,,,,,,,,,,,,,,,,,,,,
92,0.766667,960.820679,-73.339035,5791.497070,-2045.861206,861.242859,-5662.574707,-1636.353149,682.565369,-5532.256836,-1575.479614,692.610718,-5361.182129,,,,,,,,,,,,,,,,,,,,,,,,
93,0.775000,960.835815,-73.342613,5791.491211,-2045.640259,860.693848,-5664.124512,-1634.004272,682.050720,-5531.959473,-1575.518188,692.565552,-5360.097168,,,,,,,,,,,,,,,,,,,,,,,,
94,0.783333,960.831177,-73.340393,5791.481934,-2045.952026,860.009705,-5665.741699,-1631.762939,681.827087,-5531.816895,-1575.697021,692.352966,-5359.101074,,,,,,,,,,,,,,,,,,,,,,,,
95,0.791667,960.809814,-73.357292,5791.482910,-2044.909058,858.784973,-5667.760254,-1629.662109,681.356445,-5531.458984,-1576.076538,691.730225,-5357.816406,,,,,,,,,,,,,,,,,,,,,,,,
96,0.800000,960.809570,-73.345764,5791.481934,-2044.678223,857.889526,-5669.441895,-1627.378296,680.934509,-5531.248535,-1576.219604,691.428772,-5356.951172,,,,,,,,,,,,,,,,,,,,,,,,
97,0.808333,960.834106,-73.325142,5791.480957,-2044.869629,856.862427,-5671.144043,-1624.899536,680.483765,-5531.258789,-1577.332642,691.700928,-5356.008301,,,,,,,,,,,,,,,,,,,,,,,,
98,0.816667,960.830200,-73.322639,5791.472168,-2045.253296,855.999084,-5672.833008,-1622.703125,679.475281,-5530.963867,-1578.229980,691.933594,-5355.435547,,,,,,,,,,,,,,,,,,,,,,,,
99,0.825000,960.758728,-73.386215,5791.293945,-2045.165527,854.687195,-5674.379883,-1620.782227,678.386536,-5530.761719,-1579.177612,692.688965,-5355.011719,,,,,,,,,,,,,,,,,,,,,,,,
100,0.833333,960.828125,-73.334717,5791.471680,-2045.736328,853.332458,-5675.958496,-1619.257935,677.291382,-5530.554688,-1579.978760,693.143005,-5354.591309,,,,,,,,,,,,,,,,,,,,,,,,
101,0.841667,960.815002,-73.341003,5791.489746,-2045.980957,852.240295,-5677.795410,-1618.199463,676.272400,-5530.322266,-1580.610474,693.544861,-5354.747559,,,,,,,,,,,,,,,,,,,,,,,,
102,0.850000,960.829895,-73.318909,5791.484375,-2046.715698,851.288879,-5679.498047,-1617.611694,675.419617,-5529.989746,-1583.017822,692.994263,-5355.074219,,,,,,,,,,,,,,,,,,,,,,,,
103,0.858333,960.842407,-73.331848,5791.480957,-2047.586426,850.262573,-5681.071777,-1617.182983,674.656555,-5529.537598,-1582.778320,693.017090,-5354.910645,,,,,,,,,,,,,,,,,,,,,,,,
104,0.866667,960.829712,-73.335419,5791.482910,-2047.741699,848.844788,-5683.343750,-1616.820312,674.309326,-5529.226074,-1580.401123,693.699768,-5354.524902,,,,,,,,,,,,,,,,,,,,,,,,
105,0.875000,960.822876,-73.347466,5791.482422,-2047.739502,847.604431,-5684.985352,-1616.390625,674.143982,-5528.966309,-1577.341675,694.774597,-5354.196289,,,,,,,,,,,,,,,,,,,,,,,,
106,0.883333,960.731628,-73.421242,5791.315430,-2048.408691,846.509460,-5686.655762,-1615.858398,674.098328,-5528.700684,-1576.994507,694.789795,-5353.970703,,,,,,,,,,,,,,,,,,,,,,,,
107,0.891667,960.814209,-73.350143,5791.474609,-2048.598877,845.643372,-5688.561035,-1615.086670,674.035034,-5528.411621,-1577.261230,694.481323,-5353.862305,,,,,,,,,,,,,,,,,,,,,,,,
108,0.900000,960.818176,-73.349037,5791.501953,-2049.036621,844.745361,-5690.208496,-1614.274170,674.086731,-5528.162598,-1577.339111,694.384583,-5353.669922,,,,,,,,,,,,,,,,,,,,,,,,
109,0.908333,960.826904,-73.348007,5791.495605,-2049.009033,843.430664,-5691.885742,-1613.303955,674.013489,-5527.882324,-1577.229736,694.465088,-5353.496094,,,,,,,,,,,,,,,,,,,,,,,,
110,0.916667,960.837097,-73.329117,5791.479492,-2048.653320,842.363770,-5693.736328,-1612.417114,674.166077,-5527.762207,-1574.409546,695.664734,-5352.842773,,,,,,,,,,,,,,,,,,,,,,,,
111,0.925000,960.827026,-73.340897,5791.483398,-2049.105957,841.360901,-5695.252441,-1611.335327,674.120422,-5527.601074,-1573.955933,695.133911,-5352.572754,,,,,,,,,,,,,,,,,,,,,,,,
112,0.933333,960.764343,-73.389984,5791.297852,-2049.147949,840.656250,-5696.644531,-1610.362671,674.360901,-5527.634277,-1573.929443,694.975403,-5352.278320,,,,,,,,,,,,,,,,,,,,,,,,
113,0.941667,960.823181,-73.338242,5791.471191,-2049.465576,839.686035,-5698.633789,-1609.369263,674.499512,-5527.588379,-1573.727539,695.106323,-5352.134766,,,,,,,,,,,,,,,,,,,,,,,,
114,0.950000,960.803955,-73.338654,5791.479980,-2048.984131,838.384460,-5700.198730,-1608.730225,674.744629,-5527.514160,-1573.421387,695.246033,-5352.059082,,,,,,,,,,,,,,,,,,,,,,,,
115,0.958333,960.808044,-73.330772,5791.469727,-2049.375488,837.220581,-5701.648438,-1608.120850,674.987732,-5527.423340,-1572.964966,695.420715,-5352.048828,,,,,,,,,,,,,,,,,,,,,,,,
116,0.966667,960.825012,-73.341629,5791.480469,-2049.416260,836.409363,-5703.350586,-1607.487183,675.436401,-5527.404785,-1573.276855,695.205444,-5351.982910,,,,,,,,,,,,,,,,,,,,,,,,
117,0.975000,960.836792,-73.335793,5791.484863,-2050.064941,835.458435,-5704.826660,-1606.961060,675.866089,-5527.300293,-1573.530029,695.003845,-5351.944824,,,,,,,,,,,,,,,,,,,,,,,,
118,0.983333,960.817566,-73.334373,5791.470703,-2050.377930,834.780029,-5706.057617,-1606.514160,676.324890,-5527.188965,-1573.297363,695.162415,-5351.927246,,,,,,,,,,,,,,,,,,,,,,,,
119,0.991667,960.810730,-73.339012,5791.484375,-2050.484375,833.558777,-5707.532715,-1605.960693,676.864075,-5527.172852,-1573.283447,695.405212,-5351.855957,,,,,,,,,,,,,,,,,,,,,,,,
120,1.000000,960.808594,-73.339333,5791.478027,-2050.553223,832.504333,-5709.231934,-1605.363403,677.376038,-5527.201172,-1573.119507,695.690613,-5351.907227,,,,,,,,,,,,,,,,,,,,,,,,
121,1.008333,960.824280,-73.322754,5791.483887,-2050.947021,831.686646,-5710.614258,-1604.869995,677.888794,-5527.301270,-1572.986572,695.933533,-5351.931152,,,,,,,,,,,,,,,,,,,,,,,,
122,1.016667,960.829224,-73.346413,5791.487793,-2051.643311,830.898132,-5711.884277,-1604.503906,678.572021,-5527.488281,-1572.764771,696.136597,-5352.056641,,,,,,,,,,,,,,,,,,,,,,,,
123,1.025000,960.821411,-73.342201,5791.497559,-2052.011475,830.372253,-5713.511230,-1604.248047,679.288147,-5527.655273,-1572.014404,696.934570,-5352.327148,,,,,,,,,,,,,,,,,,,,,,,,
124,1.033333,960.818726,-73.346603,5791.495117,-2052.781250,829.632568,-5714.890625,-1604.097412,680.256836,-5527.882324,-1571.397461,698.201477,-5352.405762,,,,,,,,,,,,,,,,,,,,,,,,
125,1.041667,960.731018,-73.443779,5791.305176,-2053.302246,829.133606,-5716.042480,-1604.099487,681.121277,-5527.949707,-1568.708862,700.650452,-5352.889648,,,,,,,,,,,,,,,,,,,,,,,,
126,1.050000,960.791260,-73.364365,5791.459961,-2054.299072,828.425171,-5717.297363,-1604.042114,681.833984,-5527.896484,-1567.203369,701.602844,-5353.135742,,,,,,,,,,,,,,,,,,,,,,,,
127,1.058333,960.841248,-73.350189,5791.494629,-2054.546875,828.094299,-5718.915039,-1603.978149,682.819336,-5527.925781,-1566.810669,701.867859,-5353.319824,,,,,,,,,,,,,,,,,,,,,,,,
128,1.066667,960.819946,-73.336266,5791.493164,-2054.989258,827.211548,-5720.537109,-1604.139893,683.858337,-5527.842285,-1567.022705,701.781738,-5353.383301,,,,,,,,,,,,,,,,,,,,,,,,
129,1.075000,960.810242,-73.341988,5791.485352,-2055.147217,826.772339,-5721.791504,-1604.473389,684.883606,-5527.687012,-1566.358887,702.181152,-5353.549805,,,,,,,,,,,,,,,,,,,,,,,,
130,1.083333,960.819214,-73.336990,5791.485840,-2055.160645,826.464294,-5723.212891,-1604.868774,686.005249,-5527.544434,-1565.850342,702.850708,-5353.500977,,,,,,,,,,,,,,,,,,,,,,,,
131,1.091667,960.810303,-73.329140,5791.493164,-2055.074219,826.130432,-5724.919434,-1605.390137,687.177307,-5527.283203,-1564.777954,703.652771,-5353.717773,,,,,,,,,,,,,,,,,,,,,,,,
132,1.100000,960.800415,-73.326614,5791.481445,-2055.177002,825.886963,-5726.363281,-1605.837524,688.272461,-5526.940430,-1563.421387,704.439941,-5354.048828,,,,,,,,,,,,,,,,,,,,,,,,
133,1.108333,960.802612,-73.341881,5791.500488,-2054.893311,825.671021,-5727.468262,-1606.124390,689.391724,-5526.642578,-1562.343872,706.116943,-5354.231934,,,,,,,,,,,,,,,,,,,,,,,,
134,1.116667,960.823486,-73.337486,5791.491699,-2054.474121,825.525146,-5728.976074,-1606.247559,690.597168,-5526.401855,-1559.527100,708.655823,-5354.514160,,,,,,,,,,,,,,,,,,,,,,,,
135,1.125000,960.821594,-73.350426,5791.484375,-2054.325684,825.494507,-5730.149414,-1606.145996,691.884460,-5526.311035,-1558.475952,709.666321,-5354.841797,,,,,,,,,,,,,,,,,,,,,,,,
136,1.133333,960.806763,-73.332870,5791.486816,-2053.942627,825.373474,-5731.056641,-1605.746216,692.982483,-5526.323242,-1558.354126,710.438904,-5354.951172,,,,,,,,,,,,,,,,,,,,,,,,
137,1.141667,960.733093,-73.433891,5791.302246,-2053.533691,825.058289,-5732.294922,-1604.941895,694.159180,-5526.510742,-1557.765747,711.219788,-5355.202637,,,,,,,,,,,,,,,,,,,,,,,,
138,1.150000,960.821289,-73.357742,5791.489746,-2053.192871,824.820190,-5733.438477,-1604.175415,695.327026,-5526.800293,-1557.487915,712.590088,-5355.241699,,,,,,,,,,,,,,,,,,,,,,,,
139,1.158333,960.839355,-73.344696,5791.486816,-2053.327148,824.474182,-5734.458008,-1603.239380,696.476196,-5527.164062,-1556.971802,714.730408,-5355.119629,,,,,,,,,,,,,,,,,,,,,,,,
140,1.166667,960.748291,-73.426987,5791.305664,-2053.231689,824.367493,-5735.454590,-1602.139893,697.542603,-5527.521973,-1556.444946,716.012756,-5355.297363,,,,,,,,,,,,,,,,,,,,,,,,
141,1.175000,960.605957,-73.596802,5791.105469,-2052.346191,823.859497,-5737.000977,-1601.054199,698.727600,-5528.004395,-1554.984497,718.644470,-5355.273438,,,,,,,,,,,,,,,,,,,,,,,,
142,1.183333,960.828308,-73.328468,5791.468262,-2051.700195,823.434082,-5738.138672,-1599.824097,699.570862,-5528.366211,-1553.310425,721.038818,-5355.662598,,,,,,,,,,,,,,,,,,,,,,,,
143,1.191667,960.818054,-73.347099,5791.500000,-2051.175537,823.317444,-5738.912598,-1598.787598,700.671265,-5528.936523,-1553.998047,722.563416,-5356.108887,,,,,,,,,,,,,,,,,,,,,,,,
144,1.200000,960.750427,-73.410378,5791.321289,-2050.740967,823.110413,-5739.753906,-1597.611816,701.512878,-5529.420410,-1556.381592,722.640076,-5356.743652,,,,,,,,,,,,,,,,,,,,,,,,
145,1.208333,960.608643,-73.607986,5791.115723,-2050.029541,822.960205,-5740.767090,-1596.620972,702.507263,-5530.005371,-1555.905640,724.317566,-5356.867188,,,,,,,,,,,,,,,,,,,,,,,,
146,1.216667,960.573608,-73.621040,5791.003418,-2049.441650,822.766968,-5741.472168,-1595.720215,703.347595,-5530.490234,-1555.554077,725.343750,-5356.957031,,,,,,,,,,,,,,,,,,,,,,,,
147,1.225000,960.798096,-73.357132,5791.479980,-2049.039307,822.538147,-5741.964355,-1594.922729,704.348572,-5531.123047,-1555.299683,726.507874,-5357.457031,,,,,,,,,,,,,,,,,,,,,,,,
148,1.233333,960.815735,-73.345978,5791.499023,-2048.676025,822.467773,-5742.395020,-1594.136841,705.024231,-5531.618164,-1556.636719,727.488403,-5358.305176,,,,,,,,,,,,,,,,,,,,,,,,
149,1.241667,960.808472,-73.342438,5791.500977,-2048.350342,822.340210,-5742.833984,-1593.272583,705.599731,-5532.108398,-1556.240479,729.383545,-5358.517090,,,,,,,,,,,,,,,,,,,,,,,,
150,1.250000,960.822205,-73.334396,5791.489258,-2048.098877,822.083557,-5743.254395,-1592.389526,706.465454,-5532.785645,-1555.039429,730.945190,-5359.143555,,,,,,,,,,,,,,,,,,,,,,,,
151,1.258333,960.843933,-73.321617,5791.476562,-2047.905029,821.831970,-5743.703613,-1591.439819,706.947205,-5533.203125,-1554.991455,732.019592,-5359.265137,,,,,,,,,,,,,,,,,,,,,,,,
152,1.266667,960.821716,-73.333160,5791.476562,-2047.134399,821.190735,-5744.484375,-1590.320923,707.527710,-5533.655762,-1554.356689,733.974487,-5359.263184,,,,,,,,,,,,,,,,,,,,,,,,
153,1.275000,960.834412,-73.322533,5791.466309,-2046.970825,820.894897,-5744.905762,-1589.195557,708.339783,-5534.140625,-1552.081055,736.089783,-5359.536621,,,,,,,,,,,,,,,,,,,,,,,,
154,1.283333,960.823669,-73.335320,5791.491211,-2046.867432,820.786560,-5745.296387,-1588.106567,708.956299,-5534.365234,-1551.412354,736.830566,-5359.610352,,,,,,,,,,,,,,,,,,,,,,,,
155,1.291667,960.823730,-73.349228,5791.484863,-2046.849487,820.689941,-5745.620117,-1587.108398,709.751465,-5534.418945,-1551.743408,737.296021,-5359.703613,,,,,,,,,,,,,,,,,,,,,,,,
156,1.300000,960.820251,-73.345383,5791.465332,-2046.868286,820.606873,-5745.918945,-1586.183350,710.427673,-5534.333008,-1550.966797,739.055115,-5359.355957,,,,,,,,,,,,,,,,,,,,,,,,
157,1.308333,960.852600,-73.315849,5791.479004,-2046.801270,820.440430,-5746.196289,-1585.626221,711.308777,-5534.247559,-1549.153320,740.678345,-5359.663086,,,,,,,,,,,,,,,,,,,,,,,,
158,1.316667,960.822388,-73.344650,5791.487305,-2046.954102,820.288513,-5746.462402,-1585.211060,712.176453,-5534.085938,-1548.048950,741.365356,-5359.863281,,,,,,,,,,,,,,,,,,,,,,,,
159,1.325000,960.755798,-73.392525,5791.309570,-2047.079590,820.115417,-5746.683594,-1584.840942,712.919495,-5533.870605,-1546.987305,741.899414,-5360.015137,,,,,,,,,,,,,,,,,,,,,,,,
160,1.333333,960.594055,-73.605652,5791.120117,-2047.145142,820.007935,-5746.840820,-1584.351929,713.617493,-5533.691895,-1546.964478,741.882507,-5360.019531,,,,,,,,,,,,,,,,,,,,,,,,
161,1.341667,960.814880,-73.355766,5791.486328,-2047.189697,819.840881,-5747.011719,-1583.754395,714.226562,-5533.489258,-1546.784912,741.878479,-5360.039062,,,,,,,,,,,,,,,,,,,,,,,,
162,1.350000,960.822632,-73.328758,5791.491699,-2047.271729,819.760071,-5747.167480,-1583.055420,714.818542,-5533.335938,-1545.996338,742.252380,-5360.099121,,,,,,,,,,,,,,,,,,,,,,,,
163,1.358333,960.815125,-73.340073,5791.471680,-2047.416260,819.685974,-5747.317383,-1582.239258,715.630859,-5533.358398,-1545.249146,742.660278,-5360.133301,,,,,,,,,,,,,,,,,,,,,,,,
164,1.366667,960.806396,-73.328491,5791.476074,-2047.592163,819.698669,-5747.457520,-1581.328003,716.212830,-5533.316895,-1542.770142,743.609497,-5359.746582,,,,,,,,,,,,,,,,,,,,,,,,
165,1.375000,960.839478,-73.325554,5791.473145,-2047.617432,819.621521,-5747.565918,-1580.500854,716.979004,-5533.355469,-1540.142700,744.636963,-5359.514160,,,,,,,,,,,,,,,,,,,,,,,,
166,1.383333,960.826538,-73.348221,5791.480469,-2047.647461,819.582764,-5747.663574,-1579.507690,717.480896,-5533.249023,-1539.281738,745.083862,-5359.468750,,,,,,,,,,,,,,,,,,,,,,,,
167,1.391667,960.833740,-73.338531,5791.487793,-2047.604980,819.547852,-5747.680664,-1578.590576,717.950134,-5533.094238,-1539.848389,744.788513,-5359.436523,,,,,,,,,,,,,,,,,,,,,,,,
168,1.400000,960.843079,-73.317513,5791.482422,-2047.559692,819.562622,-5747.646973,-1577.839600,718.606689,-5532.934082,-1539.870117,744.641663,-5359.321777,,,,,,,,,,,,,,,,,,,,,,,,
169,1.408333,960.828430,-73.325447,5791.478027,-2047.508301,819.597412,-5747.558594,-1577.277100,719.106201,-5532.534668,-1539.278809,744.788147,-5359.223633,,,,,,,,,,,,,,,,,,,,,,,,
170,1.416667,960.844177,-73.315628,5791.477539,-2047.526367,819.664612,-5747.385742,-1576.687134,719.700195,-5532.178223,-1538.888550,744.800781,-5358.924805,,,,,,,,,,,,,,,,,,,,,,,,
171,1.425000,960.850342,-73.328354,5791.500000,-2047.434326,819.691650,-5747.237305,-1575.964233,720.511780,-5531.858887,-1536.332031,745.420776,-5358.135742,,,,,,,,,,,,,,,,,,,,,,,,
172,1.433333,960.759644,-73.387650,5791.314453,-2047.338501,819.672546,-5747.130371,-1575.439819,721.073669,-5531.294922,-1534.503418,745.833313,-5357.815430,,,,,,,,,,,,,,,,,,,,,,,,
173,1.441667,960.824890,-73.337517,5791.482422,-2047.316528,819.719116,-5747.027344,-1575.044678,721.808838,-5530.783691,-1535.918701,745.097473,-5357.299316,,,,,,,,,,,,,,,,,,,,,,,,
174,1.450000,960.829956,-73.340324,5791.491211,-2047.298218,819.788208,-5746.932617,-1574.520020,722.701538,-5530.307129,-1535.852051,745.019897,-5356.959473,,,,,,,,,,,,,,,,,,,,,,,,
175,1.458333,960.814819,-73.319054,5791.490234,-2047.276978,819.952148,-5746.794434,-1574.062622,723.577271,-5529.720703,-1533.992065,745.528198,-5355.833496,,,,,,,,,,,,,,,,,,,,,,,,
176,1.466667,960.843262,-73.331398,5791.501465,-2047.193726,820.054077,-5746.574707,-1573.784546,724.856201,-5528.980469,-1533.519531,744.973816,-5355.143555,,,,,,,,,,,,,,,,,,,,,,,,
177,1.475000,960.807373,-73.331009,5791.480957,-2046.920288,820.223083,-5746.271973,-1573.624023,726.029602,-5528.145996,-1533.922852,744.444519,-5354.516113,,,,,,,,,,,,,,,,,,,,,,,,
178,1.483333,960.789368,-73.342110,5791.483398,-2046.573853,820.402161,-5745.878906,-1573.378418,727.287292,-5527.270020,-1531.834229,744.566406,-5353.257812,,,,,,,,,,,,,,,,,,,,,,,,
179,1.491667,960.823669,-73.314812,5791.489258,-2046.314697,820.509705,-5745.459473,-1573.441406,728.413696,-5526.345215,-1531.763184,743.884766,-5352.705078,,,,,,,,,,,,,,,,,,,,,,,,
180,1.500000,960.839172,-73.326797,5791.490234,-2046.141357,820.699585,-5745.024902,-1573.768799,729.537842,-5525.497070,-1531.805176,743.690735,-5352.208008,,,,,,,,,,,,,,,,,,,,,,,,
181,1.508333,960.821472,-73.342278,5791.502930,-2045.860474,820.890869,-5744.423828,-1574.114258,730.538025,-5524.627441,-1531.801880,743.974731,-5351.812500,,,,,,,,,,,,,,,,,,,,,,,,
182,1.516667,960.739746,-73.398468,5791.292969,-2045.217529,821.098755,-5743.670898,-1574.388672,731.415039,-5523.803711,-1530.265747,744.673035,-5350.641602,,,,,,,,,,,,,,,,,,,,,,,,
183,1.525000,960.823914,-73.363274,5791.495605,-2044.771240,821.475281,-5742.641113,-1574.695068,732.146606,-5522.951660,-1530.891113,744.498413,-5349.887207,,,,,,,,,,,,,,,,,,,,,,,,
184,1.533333,960.830688,-73.358551,5791.502441,-2044.484619,821.588867,-5741.653320,-1575.043091,732.721497,-5522.102051,-1531.565674,744.447327,-5349.240723,,,,,,,,,,,,,,,,,,,,,,,,
185,1.541667,960.737122,-73.419731,5791.302734,-2044.461548,821.791809,-5740.764648,-1575.210938,733.156677,-5521.376953,-1531.868286,745.301392,-5348.437012,,,,,,,,,,,,,,,,,,,,,,,,
186,1.550000,960.575684,-73.641464,5791.113770,-2044.282959,822.153809,-5739.817871,-1575.197632,733.349731,-5520.662598,-1532.622192,745.950928,-5347.657227,,,,,,,,,,,,,,,,,,,,,,,,
187,1.558333,960.805176,-73.375229,5791.491211,-2044.105103,822.289490,-5738.406250,-1575.414551,733.461731,-5520.022461,-1533.417114,745.900085,-5347.112305,,,,,,,,,,,,,,,,,,,,,,,,
188,1.566667,960.785706,-73.366196,5791.371094,-2044.056396,822.408142,-5737.180176,-1576.081909,733.654846,-5519.310547,-1534.934082,746.028503,-5346.212891,,,,,,,,,,,,,,,,,,,,,,,,
189,1.575000,960.818787,-73.350960,5791.492188,-2044.186157,822.641907,-5736.143066,-1576.833252,734.077209,-5518.603516,-1534.085083,747.341736,-5344.798828,,,,,,,,,,,,,,,,,,,,,,,,
190,1.583333,960.787292,-73.352791,5791.481934,-2044.707520,823.170715,-5735.118652,-1577.645630,734.464111,-5517.612305,-1532.614380,748.738281,-5343.815918,,,,,,,,,,,,,,,,,,,,,,,,
191,1.591667,960.826050,-73.344231,5791.504395,-2044.583618,823.506836,-5733.641602,-1578.788818,735.084534,-5516.704102,-1533.308716,748.730957,-5343.191895,,,,,,,,,,,,,,,,,,,,,,,,
192,1.600000,960.814026,-73.321342,5791.508789,-2044.403809,823.501343,-5732.262695,-1580.085449,735.703125,-5515.677734,-1536.203247,748.013733,-5342.392090,,,,,,,,,,,,,,,,,,,,,,,,
193,1.608333,960.841309,-73.320946,5791.509766,-2044.364014,823.619751,-5731.094238,-1581.519653,736.483826,-5514.735840,-1537.357422,748.569824,-5341.433594,,,,,,,,,,,,,,,,,,,,,,,,
194,1.616667,960.750305,-73.385353,5791.320801,-2044.402588,823.808289,-5729.779297,-1583.065796,737.267761,-5513.695801,-1536.693237,750.006348,-5341.093262,,,,,,,,,,,,,,,,,,,,,,,,
195,1.625000,960.823120,-73.304489,5791.497070,-2044.102661,823.828918,-5728.183594,-1584.614868,738.156372,-5512.803711,-1537.290039,750.290344,-5340.733887,,,,,,,,,,,,,,,,,,,,,,,,
196,1.633333,960.830872,-73.314621,5791.496582,-2043.653687,824.090210,-5726.725586,-1586.189819,738.730591,-5511.874023,-1538.717041,749.791870,-5340.200195,,,,,,,,,,,,,,,,,,,,,,,,
197,1.641667,960.752686,-73.387497,5791.305664,-2043.677612,824.199646,-5725.276367,-1587.638794,739.358032,-5511.240234,-1539.624512,749.685425,-5339.715820,,,,,,,,,,,,,,,,,,,,,,,,
198,1.650000,960.619995,-73.594414,5791.088867,-2043.524292,824.162964,-5723.694824,-1588.990845,739.819885,-5510.700195,-1540.040649,750.573242,-5339.520020,,,,,,,,,,,,,,,,,,,,,,,,
199,1.658333,960.807800,-73.360458,5791.478516,-2043.365479,824.126038,-5722.156738,-1589.967896,740.384583,-5510.519531,-1540.607300,751.659424,-5339.135742,,,,,,,,,,,,,,,,,,,,,,,,
200,1.666667,960.785828,-73.373375,5791.368164,-2043.134033,824.501587,-5720.285645,-1590.897339,740.973389,-5510.615234,-1541.379272,753.415039,-5338.918457,,,,,,,,,,,,,,,,,,,,,,,,
201,1.675000,960.823730,-73.359589,5791.480957,-2042.844116,824.411804,-5718.516602,-1591.539795,741.476685,-5510.846191,-1544.150269,754.005981,-5339.591309,,,,,,,,,,,,,,,,,,,,,,,,
